Gene,ID	Locus,Tag	Gene,Product,Name	Genome,ID	Genome,Name	Batch1	
3300045008,assembled,Ga0209509_10002598	Ga0209509_10002598	hypothetical,protein	3300045008	Freshwater,microbial,communities,from,Matano,Lake,,South,Sulawesi,,Indonesia,-,Matano_550m_2014,(*),(MER-FS),(assembled)	1	
3300018878,assembled,Ga0172362_101449061	Ga0172362_101449061	hypothetical,protein	3300018878	Goat,fecal,pellet,fungal,communities,from,Santa,Barbara,,California,,USA,-,diluted,pellet,1,(*),(MER-FS),(assembled)	1	
3300028832,assembled,JGI20214J51650_101848241	JGI20214J51650_101848241	hypothetical,protein	3300028832	Bovine,rumen,microbial,communities,from,tropical,cattle,in,Woodstock,,Queensland,,Australia,-,Gonzalo_01,(*),(MER-FS),(assembled)	1	
3300005095,assembled,Ga0334796_013789_2_1420	Ga0334796_013789_2_1420	hypothetical,protein	3300005095	Hydrothermal,chimney,microbial,communities,from,the,East,Pacific,Rise,-,L,vent,8,(*),(MER-FS),(assembled)	1	
3300010319,assembled,Ga0208321_1000027101	Ga0208321_1000027101	hypothetical,protein	3300010319	Anoxic,lake,water,microbial,communities,from,Lake,Kivu,,Rwanda,to,study,Microbial,Dark,Matter,(Phase,II),-,Lake,Kivu,water,275m,metaG,(version,2),(*),(MER-FS),(assembled)	1	
3300025740,assembled,Ga0247845_10009676	Ga0247845_10009676	hypothetical,protein	3300025740	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNNA6_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300025764,assembled,SAHDGT3000_1000112642	SAHDGT3000_1000112642	hypothetical,protein	3300025764	Arctic,peat,soil,microbial,communities,from,Barrow,,Alaska,-,Barrow,Graham,LP,Ref,core,NGADG0011-312,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300038975,assembled,Ga0466697_270080_1653_3314	Ga0466697_270080_1653_3314	hypothetical,protein	3300038975	Anaerobic,digester,sludge,microbial,community,from,a,pulp,and,paper,mill,in,Quebec,,Canada,-,TemR1171227,MSP,(*),(MER-FS),(assembled)	1	
3300038318,assembled,Ga0208462_100191913	Ga0208462_100191913	hypothetical,protein	3300038318	Liquor,fermentation,pit,mud,microbial,communities,from,Mianyang,,China,-,Meta-8-1-20-B,(*),(MER-FS),(assembled)	1	
3300032069,assembled,Ga0209269_1000050219	Ga0209269_1000050219	hypothetical,protein	3300032069	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G07_20,(*),(MER-FS),(assembled)	1	
3300035643,assembled,Ga0495031_096997_2_1429	Ga0495031_096997_2_1429	hypothetical,protein	3300035643	Tropical,peat,soil,microbial,communities,from,peatlands,in,Loreto,,Peru,-,QUI85,(*),(MER-FS),(assembled)	1	
3300008944,assembled,Ga0568917_0092089_67_1794	Ga0568917_0092089_67_1794	hypothetical,protein	3300008944	T18,(1),(Live),,Syntrophic,microbial,communities,from,an,anoxic,layer,of,the,sediment,of,River,Tyne,near,Scotswood,,United,Kingdom,-,benzoate,enriched,in,lab,,transferred,6,times,DE,NOVO,(2),(*),(MER-FS),(assembled)	1	
3300038427,assembled,Ga0074199_100139810	Ga0074199_100139810	hypothetical,protein	3300038427	Peat,soil,microbial,communities,from,Marcell,Experimental,Forest,,MN,,USA,-,P6_D10,(*),(MER-FS),(assembled)	1	
3300020079,assembled,Ga0394087_09235_11358_13061	Ga0394087_09235_11358_13061	hypothetical,protein	3300020079	Goat,fecal,pellet,enrichment,culture,fungal,communities,from,Isla,Vista,,California,,USA,-,Xylan,,Gen0,,Rep,3,(*),(MER-FS),(assembled)	1	
3300009648,assembled,Ga0315289_100178599	Ga0315289_100178599	hypothetical,protein	3300009648	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,USA,-,AD_UKC125_MetaG,(*),(MER-FS),(assembled)	1	
3300022660,assembled,Ga0169475_1000020145	Ga0169475_1000020145	hypothetical,protein	3300022660	Goat,fecal,pellet,fungal,communities,from,Santa,Barbara,,California,,USA,-,pellet,2,(v2),(version,2),(*),(MER-FS),(assembled)	1	
3300021431,assembled,Ga0394029_14028_444_1799	Ga0394029_14028_444_1799	hypothetical,protein	3300021431	Sheep,rumen,microbial,communities,from,New,Zealand,-,Tag,1435,SPADES,assembly,(*),(MER-FS),(assembled)	1	
3300031463,assembled,Ga0208686_10076161	Ga0208686_10076161	hypothetical,protein	3300031463	Hot,spring,sediment,microbial,communities,from,Yellowstone,National,Park,,WY,,United,States,-,YNP-CB-019-1,(*),(MER-FS),(assembled)	1	
3300018023,assembled,Ga0558066_0005225_13335_15011	Ga0558066_0005225_13335_15011	hypothetical,protein	3300018023	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_7_100,(*),(MER-FS),(assembled)	1	
3300038967,assembled,Ga0315285_100487434	Ga0315285_100487434	hypothetical,protein	3300038967	Peat,microbial,communities,from,Marcell,Experimental,Forest,bog,in,Minnesota,,USA,-,MG_Fen1_75cm,(*),(MER-FS),(assembled)	1	
3300014256,assembled,Ga0214071_14573932	Ga0214071_14573932	hypothetical,protein	3300014256	Natural,and,restored,wetland,microbial,communities,from,the,San,Francisco,Bay,,California,,USA,,that,impact,long-term,carbon,sequestration,-,MayberryNE_TuleB_D2,(*),(MER-FS),(assembled)	1	
3300027858,assembled,EMG_100722263	EMG_100722263	hypothetical,protein	3300027858	Oil,polluted,marine,microbial,communities,from,Coal,Oil,Point,,Santa,Barbara,,California,,USA,-,Sample,2,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300014490,assembled,Ga0216348_100000137	Ga0216348_100000137	hypothetical,protein	3300014490	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,611E1M,metaG,(*),(MER-FS),(assembled)	1	
3300028903,assembled,Ga0187881_100843741	Ga0187881_100843741	hypothetical,protein	3300028903	Enriched,activated,sludge,microbial,communities,from,anaerobic,digester,in,WTTP,,New,Holstein,,Wisconsin,,United,States,-,AAG_RA_Asp,(*),(MER-FS),(assembled)	1	
3300057048,assembled,JGI24702J35022_100823722	JGI24702J35022_100823722	hypothetical,protein	3300057048	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F1P_9_10,(*),(MER-FS),(assembled)	1	
3300024303,assembled,Ga0393876_19808_2512_3732	Ga0393876_19808_2512_3732	hypothetical,protein	3300024303	Goat,fecal,pellet,fungal,communities,from,Santa,Barbara,,California,,USA,-,pellet,3,Spades,(v3),(version,3),(*),(MER-FS),(assembled)	1	
3300038417,assembled,Ga0310765_004099_17_1693	Ga0310765_004099_17_1693	hypothetical,protein	3300038417	Peat,soil,microbial,communities,from,Marcell,Experimental,Forest,,MN,,USA,-,P11_D10,(*),(MER-FS),(assembled)	1	
3300033004,assembled,mockstg_il_newbler_00321850	mockstg_il_newbler_00321850	hypothetical,protein	3300033004	Soil,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_Sample_4.4,(*),(MER-FS),(assembled)	1	
3300014491,assembled,nmdc:mga0ak51_62_c1_80561_82237	nmdc:mga0ak51_62_c1_80561_82237	hypothetical,protein	3300014491	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,612S2D,metaG,(*),(MER-FS),(assembled)	1	
3300009194,assembled,Ga0074260_13936	Ga0074260_13936	hypothetical,protein	3300009194	Subsurface,microbial,communities,from,deep,shales,in,Ohio,,USA,-,Utica-3,well,1,S,input2,RT,(*),(MER-FS),(assembled)	1	
3300027566,assembled,Ga0451997_0017739_483_2138	Ga0451997_0017739_483_2138	hypothetical,protein	3300027566	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,HSE6-05,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300026549,assembled,nmdc:mga0s996_20866_c1_490_2157	nmdc:mga0s996_20866_c1_490_2157	hypothetical,protein	3300026549	Bovine,rumen,microbial,communities,from,Lethbridge,,Alberta,,Canada,-,RJG_01,(*),(MER-FS),(assembled)	1	
3300018490,assembled,Ga0187911_102365702	Ga0187911_102365702	hypothetical,protein	3300018490	Petroleum,sludge,microbial,communities,from,waste,storage,tank,in,Noonmati,IOCL,oil,refinery,,Guwahati,,Assam,,India,-,point,GR3,Spades_99,(*),(MER-FS),(assembled)	1	
3300026141,assembled,Ga0393867_16051_252_1460	Ga0393867_16051_252_1460	hypothetical,protein	3300026141	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS0-3,(*),(MER-FS),(assembled)	1	
3300057027,assembled,Ga0568885_0066950_1727_3430	Ga0568885_0066950_1727_3430	hypothetical,protein	3300057027	Soil,microbial,communities,from,Satilla,River,estuarine,marsh,,Georgia,,USA,-,E2L_77_79,(*),(MER-FS),(assembled)	1	
3300026554,assembled,Ga0393278_0093704_3_1529	Ga0393278_0093704_3_1529	hypothetical,protein	3300026554	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS2-8,(*),(MER-FS),(assembled)	1	
3300048576,assembled,Ga0082212_100339823	Ga0082212_100339823	hypothetical,protein	3300048576	Wood,chips,microbial,communities,from,bioreactor,in,Golden,,Colorado,,USA,-,AB_Metals_1,(*),(MER-FS),(assembled)	1	
3300048043,assembled,Ga0456192_016601_1_1383	Ga0456192_016601_1_1383	hypothetical,protein	3300048043	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,BG2-07_D50,(version,2),(*),(MER-FS),(assembled)	1	
3300054039,assembled,Ga0265423_1017812	Ga0265423_1017812	hypothetical,protein	3300054039	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_10_10,re-annotation,(*),(MER-FS),(assembled)	1	
3300010277,assembled,Ga0326726_101870401	Ga0326726_101870401	hypothetical,protein	3300010277	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,4_13_20_68_A1,metaG,(*),(MER-FS),(assembled)	1	
3300035333,assembled,Ga0190316_10329781	Ga0190316_10329781	hypothetical,protein	3300035333	Wastewater,microbial,community,from,oil,sands,tailing,pond,near,Ft.,McMurray,,Canada,-,18E_2b_27,mgh,(*),(MER-FS),(assembled)	1	
3300049722,assembled,Ga0495439_0124336_162_1409	Ga0495439_0124336_162_1409	hypothetical,protein	3300049722	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,719,E2,20-24,(*),(MER-FS),(assembled)	1	
3300025737,assembled,Ga0187908_100309357	Ga0187908_100309357	hypothetical,protein	3300025737	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,USA,-,AD_UKC078_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300025724,assembled,JGI24707J26582_1000210416	JGI24707J26582_1000210416	hypothetical,protein	3300025724	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNNA7_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300037461,assembled,SAHD_1000678718	SAHD_1000678718	hypothetical,protein	3300037461	Sediment,microbial,communities,from,wetlands,near,Prado,wetlands,,California,,USA,-,CSM_Prado_Oct18_PM_Bottom,(*),(MER-FS),(assembled)	1	
3300014490,assembled,Ga0452045_0247613_95_1771	Ga0452045_0247613_95_1771	hypothetical,protein	3300014490	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,611E1M,metaG,(*),(MER-FS),(assembled)	1	
3300018058,assembled,Ga0496346_001922_8125_9795	Ga0496346_001922_8125_9795	hypothetical,protein	3300018058	Tropical,peat,soil,microbial,communities,from,peatlands,in,Department,of,Meta,,Colombia,-,0216_QUI02_MP05_20_MG,(*),(MER-FS),(assembled)	1	
3300037512,assembled,Ga0373623_0570305_65_1270	Ga0373623_0570305_65_1270	hypothetical,protein	3300037512	Bovine,rumen,microbial,communities,from,tropical,cattle,in,Woodstock,,Queensland,,Australia,-,Gonzalo_01,(version,2),(*),(MER-FS),(assembled)	1	
3300009494,assembled,Ga0101751_1046741	Ga0101751_1046741	hypothetical,protein	3300009494	Marine,sediment,microbial,communities,from,Chincoteague,Deepwater,methane,seep,,US,Atlantic,Margin,-,Chincoteague,Seep,MUC-5,12-14,cmbsf,(*),(MER-FS),(assembled)	1	
3300029825,assembled,Ga0242423_057388_14_1252	Ga0242423_057388_14_1252	hypothetical,protein	3300029825	Liquor,fermentation,pit,mud,microbial,communities,from,Luzhou,,China,-,Meta-1-2-440-M,(*),(MER-FS),(assembled)	1	
3300048041,assembled,Ga0439230_0000031_3821_5497	Ga0439230_0000031_3821_5497	hypothetical,protein	3300048041	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,BG2-01_D100,(version,2),(*),(MER-FS),(assembled)	1	
3300035679,assembled,Ga0209539_10001145	Ga0209539_10001145	hypothetical,protein	3300035679	Lab,enriched,peat,soil,microbial,communities,from,Michigan,Hollow,,Ithaca,,NY,,United,States,-,MHF13MY,(*),(MER-FS),(assembled)	1	
3300025865,assembled,Ga0265297_10000169203	Ga0265297_10000169203	hypothetical,protein	3300025865	Arctic,peat,soil,microbial,communities,from,Barrow,,Alaska,,USA,-,Barrow,Graham,LP,Ref,core,NGADG0011-212,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300025460,assembled,Ga0302102_100260828	Ga0302102_100260828	hypothetical,protein	3300025460	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_16_150,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300033983,assembled,Ga0209718_1000006112	Ga0209718_1000006112	hypothetical,protein	3300033983	Lab,enriched,peat,soil,microbial,communities,from,McLean,,Ithaca,,NY,,United,States,-,MB23AN,SIP,fraction,(*),(MER-FS),(assembled)	1	
3300041749,assembled,Ga0377208_000026_118806_120485	Ga0377208_000026_118806_120485	hypothetical,protein	3300041749	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R17_400,MetaG,(*),(MER-FS),(assembled)	1	
3300044798,assembled,Ga0209098_100037149	Ga0209098_100037149	hypothetical,protein	3300044798	Soil,microbial,communities,from,peatland,in,Alberta,,Canada,-,SB-09,mossy,80-90,cm,(*),(MER-FS),(assembled)	1	
3300051837,assembled,Ga0436670_0020068_822_2510	Ga0436670_0020068_822_2510	hypothetical,protein	3300051837	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,10.T.8_2.2,(*),(MER-FS),(assembled)	1	
3300032770,assembled,Ga0136250_10000000586	Ga0136250_10000000586	hypothetical,protein	3300032770	Soil,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_Sample_4.5,(*),(MER-FS),(assembled)	1	
3300049478,assembled,Ga0310134_000866_8831_10549	Ga0310134_000866_8831_10549	hypothetical,protein	3300049478	River,sediment,microbial,communities,from,Wisconsin,,USA,-,blackearthcreek_2019_sed_WHONDRS-S19S_0061,(*),(MER-FS),(assembled)	1	
3300050124,assembled,Ga0265424_10034777	Ga0265424_10034777	hypothetical,protein	3300050124	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,714,PHB-Rim1,100-104,(*),(MER-FS),(assembled)	1	
3300054060,assembled,Ga0265423_10003910	Ga0265423_10003910	hypothetical,protein	3300054060	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2016WEW_6_100,re-annotation,(*),(MER-FS),(assembled)	1	
3300033164,assembled,Ga0568853_0029947_1926_3605	Ga0568853_0029947_1926_3605	hypothetical,protein	3300033164	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R3,(*),(MER-FS),(assembled)	1	
3300056887,assembled,Ga0190294_10001268	Ga0190294_10001268	hypothetical,protein	3300056887	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F2P_50_52,(*),(MER-FS),(assembled)	1	
3300038986,assembled,Ga0451424_154573_2328_3539	Ga0451424_154573_2328_3539	hypothetical,protein	3300038986	Paddy,soil,microbial,communities,from,Vercelli,,Italy,-,timepoint5,(*),(MER-FS),(assembled)	1	
3300027858,assembled,Ga0074198_1000041223	Ga0074198_1000041223	hypothetical,protein	3300027858	Oil,polluted,marine,microbial,communities,from,Coal,Oil,Point,,Santa,Barbara,,California,,USA,-,Sample,2,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300051623,assembled,JGI24721J44947_100217242	JGI24721J44947_100217242	hypothetical,protein	3300051623	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,5.T.5_4.3,(*),(MER-FS),(assembled)	1	
3300028593,assembled,Ga0334894_1000002339	Ga0334894_1000002339	hypothetical,protein	3300028593	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant24,(*),(MER-FS),(assembled)	1	
3300020812,assembled,Ga0245279_100046140	Ga0245279_100046140	hypothetical,protein	3300020812	Anaerobic,digester,digestate,microbial,community,,University,of,Toronto,,Ontario,,Canada,-,DG074,megahit,(*),(MER-FS),(assembled)	1	
3300013748,assembled,Ga0310040_100136117	Ga0310040_100136117	hypothetical,protein	3300013748	Oral,microbial,communities,from,fossilized,dental,plaque,from,Dalheim,,Germany,-,S4-Shot-B61-calc,(*),(MER-FS),(assembled)	1	
3300038507,assembled,Ga0181298_1024862	Ga0181298_1024862	hypothetical,protein	3300038507	Wastewater,microbial,communities,from,Conventional,dairy,farm,in,Colorado,,USA,-,WW25,(*),(MER-FS),(assembled)	1	
3300035040,assembled,Ga0401130_0004357_9_1730	Ga0401130_0004357_9_1730	hypothetical,protein	3300035040	Oil,reservoir,microbial,communities,from,oil,well,in,Texas,,United,States,-,B3.8_Sample3.Rodeo8.Well1209,(*),(MER-FS),(assembled)	1	
3300037527,assembled,Ga0335071_100027926	Ga0335071_100027926	hypothetical,protein	3300037527	Crustal,fluids,microbial,communities,from,the,Juan,de,Fuca,Ridge,flank,of,the,Northeast,Pacific,Ocean,-,JdFR14_NA11,(*),(MER-FS),(assembled)	1	
3300029818,assembled,Ga0208041_100010563	Ga0208041_100010563	hypothetical,protein	3300029818	Groundwater,microbial,communities,from,Horonobe,Underground,Research,Laboratory,(URL),,Japan,-,horonobe_ig2699,(*),(MER-FS),(assembled)	1	
3300028631,assembled,Ga0568885_0021798_5345_7036	Ga0568885_0021798_5345_7036	hypothetical,protein	3300028631	Enriched,activated,sludge,microbial,communities,from,anaerobic,digester,in,WTTP,,New,Holstein,,Wisconsin,,United,States,-,AAG_UR_Arg,(*),(MER-FS),(assembled)	1	
3300028167,assembled,Ga0187886_10406912	Ga0187886_10406912	hypothetical,protein	3300028167	Saline,water,microbial,communities,from,Sakinaw,Lake,,British,Columbia,,Canada,-,sak_2013_06_06_120m,(*),(MER-FS),(assembled)	1	
3300030493,assembled,Ga0209313_10072541	Ga0209313_10072541	hypothetical,protein	3300030493	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,HSE6-23,(v2),(version,2),(*),(MER-FS),(assembled)	1	
3300040733,assembled,Ga0134847_004826_594_2309	Ga0134847_004826_594_2309	hypothetical,protein	3300040733	Lab-enriched,soil,microbial,communities,from,a,contaminated,agricultural,site,,Guadeloupe,,France,-,AlphaHCH,MSP,(*),(MER-FS),(assembled)	1	
3300020814,assembled,Ga0031655_100648561	Ga0031655_100648561	hypothetical,protein	3300020814	Granular,sludge,microbial,community,from,anaerobic,digester,,University,of,Toronto,,Ontario,,Canada,-,UASBVu03_granules,megahit,(*),(MER-FS),(assembled)	1	
3300039258,assembled,Ga0268277_100110212	Ga0268277_100110212	hypothetical,protein	3300039258	Peat,soil,microbial,communities,from,Marcell,Experimental,Forest,,MN,,USA,-,P13_D8,(*),(MER-FS),(assembled)	1	
3300035148,assembled,Ga0316619_102758071	Ga0316619_102758071	hypothetical,protein	3300035148	Sediment,microbial,communities,from,wetland,pond,in,Xixi,Nat.,Park,in,Hangzhou,,Zhejiang,,China,-,11,(*),(MER-FS),(assembled)	1	
3300057044,assembled,Ga0071345_10074562	Ga0071345_10074562	hypothetical,protein	3300057044	Soil,microbial,communities,from,Satilla,River,mesohaline,marsh,,Georgia,,USA,-,M1P_50_52,(*),(MER-FS),(assembled)	1	
3300028299,assembled,Ga0123328_10259952	Ga0123328_10259952	hypothetical,protein	3300028299	Saline,water,microbial,communities,from,Sakinaw,Lake,,British,Columbia,,Canada,-,sak_2010_1_5_45m,(*),(MER-FS),(assembled)	1	
3300005323,assembled,Ga0116190_100020126	Ga0116190_100020126	hypothetical,protein	3300005323	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,SAE3-23,(*),(MER-FS),(assembled)	1	
3300027640,assembled,Ga0105097_100172865	Ga0105097_100172865	hypothetical,protein	3300027640	Deep,subsurface,microbial,communities,from,Mt.,Terri,,Switzerland,-,Autotrophic,microbial,communities,BRH/23,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300042280,assembled,Ga0439248_000236_50256_51932	Ga0439248_000236_50256_51932	hypothetical,protein	3300042280	Produce,water,microbial,communities,from,Denver,,Colorado,,USA,-,PW_D278,(*),(MER-FS),(assembled)	1	
3300025501,assembled,Ga0265298_101470611	Ga0265298_101470611	hypothetical,protein	3300025501	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_17_150,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300029692,assembled,Ga0416721_011293_2117_3835	Ga0416721_011293_2117_3835	hypothetical,protein	3300029692	Human,fecal,microbial,communities,from,twins,in,the,TwinsUK,registry,in,London,,United,Kingdom,-,YSZC12003_37105,(*),(MER-FS),(assembled)	1	
3300048050,assembled,Ga0439229_000627_35759_37435	Ga0439229_000627_35759_37435	hypothetical,protein	3300048050	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,N.F.S.T100,(version,2),(*),(MER-FS),(assembled)	1	
3300020814,assembled,L3E_100024614	L3E_100024614	hypothetical,protein	3300020814	Granular,sludge,microbial,community,from,anaerobic,digester,,University,of,Toronto,,Ontario,,Canada,-,UASBVu03_granules,megahit,(*),(MER-FS),(assembled)	1	
3300035538,assembled,Ga0335071_101395762	Ga0335071_101395762	hypothetical,protein	3300035538	Oil,reservoir,microbial,communities,from,oil,well,in,Texas,,United,States,-,B2.4_Sample2.Rodeo4.Well665,(*),(MER-FS),(assembled)	1	
3300028677,assembled,Ga0526688_0186553_3_1388	Ga0526688_0186553_3_1388	hypothetical,protein	3300028677	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant22,(*),(MER-FS),(assembled)	1	
3300033480,assembled,Ga0528621_000376_34215_35885	Ga0528621_000376_34215_35885	hypothetical,protein	3300033480	Wetland,soil,microbial,communities,from,Old,Woman,Creek,delta,,Ohio,,United,States,-,OWC_Aug_M1_C1_D5_B,(*),(MER-FS),(assembled)	1	
3300032007,assembled,Ga0378408_0293451_657_1862	Ga0378408_0293451_657_1862	hypothetical,protein	3300032007	Bovine,rumen,microbial,communities,from,Lethbridge,,Alberta,,Canada,-,RJG_04,(v2),(version,2),(*),(MER-FS),(assembled)	1	
3300032118,assembled,BMHB2_0823.00009910	BMHB2_0823.00009910	hypothetical,protein	3300032118	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G05_15,(*),(MER-FS),(assembled)	1	
3300006224,assembled,Ga0334884_100125745	Ga0334884_100125745	hypothetical,protein	3300006224	Freshwater,wetland,microbial,communities,from,Ohio,,USA,,analyzing,the,effect,of,biotic,and,abiotic,controls,-,Mud,3,Core,4,Depth,4,metaG,(*),(MER-FS),(assembled)	1	
3300041893,assembled,Ga0497334_000121_7646_9298	Ga0497334_000121_7646_9298	hypothetical,protein	3300041893	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_34,MetaG,(*),(MER-FS),(assembled)	1	
3300010330,assembled,EBI1_00155960	EBI1_00155960	hypothetical,protein	3300010330	Marine,hydrothermal,vent,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,to,study,Microbial,Dark,Matter,(Phase,II),-,Marker,14,Mat,core,4569-2,3-6,cm,metaG,(version,2),(*),(MER-FS),(assembled)	1	
3300032053,assembled,Ga0528642_037478_191_1531	Ga0528642_037478_191_1531	hypothetical,protein	3300032053	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G09_16,(*),(MER-FS),(assembled)	1	
3300035559,assembled,Ga0335071_100484263	Ga0335071_100484263	hypothetical,protein	3300035559	Lab-enriched,alluvial,aquifer,microbial,community,from,South,Platte,River,Basin,near,Fort,Lupton,,Colorado,,USA,-,C28,mgh,(*),(MER-FS),(assembled)	1	
3300005323,assembled,Ga0129302_10442881	Ga0129302_10442881	hypothetical,protein	3300005323	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,SAE3-23,(*),(MER-FS),(assembled)	1	
3300026143,assembled,Ga0528627_003943_1745_3409	Ga0528627_003943_1745_3409	hypothetical,protein	3300026143	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS2-37,(*),(MER-FS),(assembled)	1	
3300041961,assembled,Ga0371488_0004892_9311_10996	Ga0371488_0004892_9311_10996	hypothetical,protein	3300041961	Diffuse,hydrothermal,flow,volcanic,vent,microbial,communities,from,Axial,Seamount,,northeast,Pacific,ocean,-,Sample,FS914_Anemone_DNA,SE_2020,(*),(MER-FS),(assembled)	1	
3300007776,assembled,Ga0366826_10063995	Ga0366826_10063995	hypothetical,protein	3300007776	Diffuse,hydrothermal,flow,volcanic,vent,microbial,communities,from,Axial,Seamount,,northeast,Pacific,ocean,-,Sample,FS915_Marker113_DNA,CLC_assembly,(*),(MER-FS),(assembled)	1	
3300056799,assembled,Ga0265407_10006859	Ga0265407_10006859	hypothetical,protein	3300056799	Glacial,till,microbial,communities,from,Anvers,Island,,Antarctica,-,APS1_3W_TP2_16O,(*),(MER-FS),(assembled)	1	
3300035437,assembled,Ga0190316_10049372	Ga0190316_10049372	hypothetical,protein	3300035437	Wastewater,microbial,community,from,oil,sands,tailing,pond,near,Ft.,McMurray,,Canada,-,18E_1_15_6,mgh,(*),(MER-FS),(assembled)	1	
3300029388,assembled,Ga0416812_1192994_96_1637	Ga0416812_1192994_96_1637	hypothetical,protein	3300029388	Human,feces,microbial,communities,from,a,cholera,patient,in,hospital,,Baltimore,,Maryland,,USA,-,096_4_29_stool_2,(*),(MER-FS),(assembled)	1	
3300029446,assembled,Ga0242823_100020021	Ga0242823_100020021	hypothetical,protein	3300029446	Biosolids,microbial,communities,from,sewage,treatment,plant,in,Sweden,-,SWESTP13,-,Kappala-digested,114,(*),(MER-FS),(assembled)	1	
3300056902,assembled,Ga0223824_102123261	Ga0223824_102123261	hypothetical,protein	3300056902	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F2L_50_52,(*),(MER-FS),(assembled)	1	
