3463,Ga0265407_1001772,3300026554,3300026554 assembled Ga0265407_10017723,Ga0265407_10017723,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-8 (*) (MER-FS) (assembled)",1,1089,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-8",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,322612968,389321,3300026554 assembled Ga0265407_1001772,3300026554,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-8 (*)",7,4833,Archaea,,,,,,,Archaea,57,Archaea,,,,,,,Archaea,57,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3467,Ga0265408_1000553,3300026149,3300026149 assembled Ga0265408_100055327,Ga0265408_100055327,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from full scale anaerobic digester from Wastewater Treatment Plant in Schifflange, Luxembourg - Seeding Sludge (*) (MER-FS) (assembled)",1,1047,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from full scale anaerobic digester from Wastewater Treatment Plant in Schifflange, Luxembourg - Seeding Sludge",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,307426136,384755,3300026149 assembled Ga0265408_1000553,3300026149,assembled,"Activated sludge microbial communities from full scale anaerobic digester from Wastewater Treatment Plant in Schifflange, Luxembourg - Seeding Sludge (*)",39,35200,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,53,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,58,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3480,Ga0265411_1001059,3300026155,3300026155 assembled Ga0265411_100105921,Ga0265411_100105921,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-11 (*) (MER-FS) (assembled)",1,1050,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-11",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,350059363,425164,3300026155 assembled Ga0265411_1001059,3300026155,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-11 (*)",29,25508,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,63,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,70,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3500,Ga0265421_175426,3300026178,3300026178 assembled Ga0265421_1754264,Ga0265421_1754264,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS0-37 (*) (MER-FS) (assembled)",1,1061,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS0-37",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,297529671,344691,3300026178 assembled Ga0265421_175426,3300026178,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS0-37 (*)",6,4951,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,50,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,83,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3506,Ga0265422_1002453,3300026153,3300026153 assembled Ga0265422_10024535,Ga0265422_10024535,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-21 (*) (MER-FS) (assembled)",1,1048,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-21",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,322891066,392314,3300026153 assembled Ga0265422_1002453,3300026153,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-21 (*)",13,9586,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3511,Ga0265423_100766,3300026158,3300026158 assembled Ga0265423_1007663,Ga0265423_1007663,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-29 (*) (MER-FS) (assembled)",1,1053,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-29",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,268906056,318657,3300026158 assembled Ga0265423_100766,3300026158,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-29 (*)",6,5527,Archaea,,,,,,,Archaea,67,Archaea,,,,,,,Archaea,67,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3522,Ga0265424_1003477,3300026159,3300026159 assembled Ga0265424_10034777,Ga0265424_10034777,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS0-55 (*) (MER-FS) (assembled)",1,1054,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS0-55",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,421125948,499846,3300026159 assembled Ga0265424_1003477,3300026159,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS0-55 (*)",18,17736,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3553,Ga0265451_100503,3300026177,3300026177 assembled Ga0265451_1005039,Ga0265451_1005039,methyl-coenzyme M reductase alpha subunit,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-63 (*) (MER-FS) (assembled)",1,1060,NA,*Microbiome,Permanent Draft,Anaerobic reactors microbiome study,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-63",University of Luxembourg,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,Anaerobic reactors microbiome study,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Unclassified,Anaerobic,Unclassified,activated sludge,,,,NA,273397294,334650,3300026177 assembled Ga0265451_100503,3300026177,assembled,"Activated sludge microbial communities from lab. scaled anaerobic digester in Belvaux, Luxembourg - ACS2-63 (*)",21,19358,Archaea,,,,,,,Archaea,53,Archaea,,,,,,,Archaea,53,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Unclassified,Unclassified,activated sludge,
3561,Ga0265592_1016271,3300028272,3300028272 assembled Ga0265592_10162712,Ga0265592_10162712,methyl-coenzyme M reductase alpha subunit,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_120m (*) (MER-FS) (assembled)",1,1156,NA,*Microbiome,Permanent Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_120m",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,Unclassified,saline water,,,,NA,306817343,632377,3300028272 assembled Ga0265592_1016271,3300028272,assembled,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_120m (*)",2,2045,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,,,,,Archaea; Candidatus Thermoplasmatota; Thermoplasmata,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,,,,,Archaea; Candidatus Thermoplasmatota; Thermoplasmata,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,saline water,
3566,Ga0265594_1061549,3300028193,3300028193 assembled Ga0265594_10615491,Ga0265594_10615491,methyl-coenzyme M reductase alpha subunit,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2011_5_24_80m (*) (MER-FS) (assembled)",1,1152,NA,*Microbiome,Permanent Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2011_5_24_80m",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,Unclassified,saline water,,,,NA,564740461,1095904,3300028193 assembled Ga0265594_1061549,3300028193,assembled,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2011_5_24_80m (*)",1,1391,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,saline water,
3577,Ga0268277_1009832,3300028168,3300028168 assembled Ga0268277_10098323,Ga0268277_10098323,methyl-coenzyme M reductase alpha subunit,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_50m (*) (MER-FS) (assembled)",1,1150,NA,*Microbiome,Permanent Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_50m",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,Unclassified,saline water,,,,NA,380110057,733962,3300028168 assembled Ga0268277_1009832,3300028168,assembled,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_50m (*)",4,3597,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,saline water,
3579,Ga0268279_1000340,3300028169,3300028169 assembled Ga0268279_100034033,Ga0268279_100034033,methyl-coenzyme M reductase alpha subunit,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_80m (*) (MER-FS) (assembled)",1,1151,NA,*Microbiome,Permanent Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_80m",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,Unclassified,saline water,,,,NA,395729276,782510,3300028169 assembled Ga0268279_1000340,3300028169,assembled,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2010_1_5_80m (*)",33,30354,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,69,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,69,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,saline water,
3589,Ga0268282_1005375,3300028276,3300028276 assembled Ga0268282_10053753,Ga0268282_10053753,methyl-coenzyme M reductase alpha subunit,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2011_5_24_120m (*) (MER-FS) (assembled)",1,1157,NA,*Microbiome,Permanent Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2011_5_24_120m",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,Unclassified,saline water,,,,NA,313971799,656966,3300028276 assembled Ga0268282_1005375,3300028276,assembled,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2011_5_24_120m (*)",4,4468,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,saline water,
3590,Ga0268285_1000155,3300028167,3300028167 assembled Ga0268285_10001552,Ga0268285_10001552,methyl-coenzyme M reductase alpha subunit,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2013_06_06_120m (*) (MER-FS) (assembled)",1,1149,NA,*Microbiome,Permanent Draft,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2013_06_06_120m",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,Unclassified,saline water,,,,NA,318056209,652075,3300028167 assembled Ga0268285_1000155,3300028167,assembled,"Saline water microbial communities from Sakinaw Lake, British Columbia, Canada - sak_2013_06_06_120m (*)",47,42691,Archaea,Euryarchaeota,Methanomicrobia,,,,,Archaea; Euryarchaeota; Methanomicrobia,53,Archaea,Euryarchaeota,Methanomicrobia,,,,,Archaea; Euryarchaeota; Methanomicrobia,55,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Non-marine Saline and Alkaline,Saline,Unclassified,saline water,
3605,Ga0272441_10001902,3300028920,3300028920 assembled Ga0272441_1000190219,Ga0272441_1000190219,methyl-coenzyme M reductase alpha subunit,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Prop-6N (*) (MER-FS) (assembled)",1,1228,NA,*Microbiome,Permanent Draft,"Sediment microbial communities from Massachusetts and Wyoming, United States","Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Prop-6N",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Sediment microbial communities from Massachusetts and Wyoming, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,marine sediment,,,,NA,3100428748,6146540,3300028920 assembled Ga0272441_10001902,3300028920,assembled,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Prop-6N (*)",46,43667,Archaea,,,,,,,Archaea,54,Archaea,,,,,,,Archaea,54,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment,
3612,Ga0272441_10164645,3300028920,3300028920 assembled Ga0272441_101646451,Ga0272441_101646451,methyl-coenzyme M reductase alpha subunit,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Prop-6N (*) (MER-FS) (assembled)",1,1228,NA,*Microbiome,Permanent Draft,"Sediment microbial communities from Massachusetts and Wyoming, United States","Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Prop-6N",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Sediment microbial communities from Massachusetts and Wyoming, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,marine sediment,,,,NA,3100428748,6146540,3300028920 assembled Ga0272441_10164645,3300028920,assembled,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Prop-6N (*)",2,2046,Archaea,,,,,,,Archaea,100,Archaea,,,,,,,Archaea,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment,
3618,Ga0272442_10009706,3300030616,3300030616 assembled Ga0272442_100097066,Ga0272442_100097066,methyl-coenzyme M reductase alpha subunit,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,1368,NA,*Microbiome,Permanent Draft,"Sediment microbial communities from Massachusetts and Wyoming, United States","Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Sediment microbial communities from Massachusetts and Wyoming, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,marine sediment,,,,NA,2030186970,3749709,3300030616 assembled Ga0272442_10009706,3300030616,assembled,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*)",10,11985,Archaea,,,,,,,Archaea,60,Archaea,,,,,,,Archaea,60,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment,
3620,Ga0272442_10042096,3300030616,3300030616 assembled Ga0272442_100420964,Ga0272442_100420964,methyl-coenzyme M reductase alpha subunit,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,1368,NA,*Microbiome,Permanent Draft,"Sediment microbial communities from Massachusetts and Wyoming, United States","Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Sediment microbial communities from Massachusetts and Wyoming, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,marine sediment,,,,NA,2030186970,3749709,3300030616 assembled Ga0272442_10042096,3300030616,assembled,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*)",4,4686,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus,75,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus,75,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment,
3624,Ga0272442_10187939,3300030616,3300030616 assembled Ga0272442_101879391,Ga0272442_101879391,methyl-coenzyme M reductase alpha subunit,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*) (MER-FS) (assembled)",1,1368,NA,*Microbiome,Permanent Draft,"Sediment microbial communities from Massachusetts and Wyoming, United States","Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Sediment microbial communities from Massachusetts and Wyoming, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,marine sediment,,,,NA,2030186970,3749709,3300030616 assembled Ga0272442_10187939,3300030616,assembled,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-2O (*)",2,1619,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment,
3627,Ga0272444_10181250,3300031111,3300031111 assembled Ga0272444_101812501,Ga0272444_101812501,methyl-coenzyme M reductase alpha subunit,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*) (MER-FS) (assembled)",1,1369,NA,*Microbiome,Permanent Draft,"Sediment microbial communities from Massachusetts and Wyoming, United States","Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Sediment microbial communities from Massachusetts and Wyoming, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,marine sediment,,,,NA,2534440475,5399410,3300031111 assembled Ga0272444_10181250,3300031111,assembled,"Marine sediment archaeal communities from Little Sippewissett salt marsh, Falmouth, MA, United States - SSM-Form-13 (*)",1,1587,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,marine sediment,
3666,Ga0302236_1000138,3300028633,3300028633 assembled Ga0302236_100013819,Ga0302236_100013819,methyl-coenzyme M reductase alpha subunit,"Enriched activated sludge microbial communities from anaerobic digester in WTTP, New Holstein, Wisconsin, United States - AAG_UR_Gly (*) (MER-FS) (assembled)",1,1191,NA,*Microbiome,Permanent Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,"Enriched activated sludge microbial communities from anaerobic digester in WTTP, New Holstein, Wisconsin, United States - AAG_UR_Gly",DOE Joint Genome Institute  (JGI),Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Digestate,Anaerobic,Unclassified,activated sludge,,,,NA,309371303,509700,3300028633 assembled Ga0302236_1000138,3300028633,assembled,"Enriched activated sludge microbial communities from anaerobic digester in WTTP, New Holstein, Wisconsin, United States - AAG_UR_Gly (*)",80,78018,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,68,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,73,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,activated sludge,
